dep,jour,pop,p,cl_age90
19,2020-06-10,21838.00,0,09
19,2020-06-10,26308.00,0,19
19,2020-06-10,20570.00,0,29
19,2020-06-10,24486.00,0,39
19,2020-06-10,29167.00,1,49
19,2020-06-10,33019.00,1,59
19,2020-06-10,35896.00,0,69
19,2020-06-10,26854.00,0,79
19,2020-06-10,17025.00,0,89
19,2020-06-10,5173.00,0,90
21,2020-06-10,532886.00,0,0
21,2020-06-10,55209.00,0,09
21,2020-06-10,66424.00,0,19
21,2020-06-10,65446.00,0,29
21,2020-06-10,62868.00,0,39
21,2020-06-10,65826.00,0,49
21,2020-06-10,68688.00,0,59
21,2020-06-10,65804.00,0,69
21,2020-06-10,47831.00,0,79
21,2020-06-10,26613.00,0,89
21,2020-06-10,8177.00,0,90
22,2020-06-10,596186.00,3,0
22,2020-06-10,60105.00,0,09
22,2020-06-10,71112.00,0,19
22,2020-06-10,47869.00,0,29
22,2020-06-10,60806.00,0,39
22,2020-06-10,72804.00,0,49
22,2020-06-10,80453.00,1,59
22,2020-06-10,87705.00,0,69
22,2020-06-10,65033.00,1,79
22,2020-06-10,39485.00,0,89
22,2020-06-10,10814.00,1,90
23,2020-06-10,116270.00,0,0
23,2020-06-10,9350.00,0,09
23,2020-06-10,11416.00,0,19
23,2020-06-10,8677.00,0,29
23,2020-06-10,10711.00,0,39
23,2020-06-10,13371.00,0,49
23,2020-06-10,17031.00,0,59
23,2020-06-10,19670.00,0,69
23,2020-06-10,14101.00,0,79
23,2020-06-10,9035.00,0,89
23,2020-06-10,2908.00,0,90
24,2020-06-10,408393.00,1,0
24,2020-06-10,34586.00,0,09
24,2020-06-10,41844.00,0,19
24,2020-06-10,31012.00,0,29
24,2020-06-10,39189.00,0,39
24,2020-06-10,48292.00,0,49
24,2020-06-10,59110.00,0,59
24,2020-06-10,65680.00,0,69
24,2020-06-10,50042.00,0,79
24,2020-06-10,30005.00,1,89
24,2020-06-10,8633.00,0,90
25,2020-06-10,539449.00,10,0
25,2020-06-10,63078.00,2,09
25,2020-06-10,69504.00,1,19
25,2020-06-10,63251.00,2,29
25,2020-06-10,67253.00,0,39
25,2020-06-10,67339.00,2,49
25,2020-06-10,67781.00,1,59
25,2020-06-10,61909.00,0,69
25,2020-06-10,46274.00,0,79
25,2020-06-10,26436.00,1,89
25,2020-06-10,6624.00,1,90
26,2020-06-10,520560.00,3,0
26,2020-06-10,60041.00,0,09
26,2020-06-10,65032.00,0,19
26,2020-06-10,47993.00,0,29
26,2020-06-10,62462.00,0,39
26,2020-06-10,65055.00,0,49
26,2020-06-10,69283.00,1,59
26,2020-06-10,65868.00,0,69
26,2020-06-10,49938.00,1,79
26,2020-06-10,27431.00,1,89
26,2020-06-10,7457.00,0,90
27,2020-06-10,600687.00,1,0
27,2020-06-10,72945.00,0,09
27,2020-06-10,78800.00,0,19
27,2020-06-10,55557.00,0,29
27,2020-06-10,73301.00,0,39
27,2020-06-10,80019.00,0,49
27,2020-06-10,80762.00,0,59
27,2020-06-10,75116.00,0,69
27,2020-06-10,50201.00,1,79
27,2020-06-10,26722.00,0,89
27,2020-06-10,7264.00,0,90
28,2020-06-10,429425.00,5,0
28,2020-06-10,51917.00,0,09
28,2020-06-10,54349.00,0,19
28,2020-06-10,39348.00,0,29
28,2020-06-10,51269.00,1,39
28,2020-06-10,55770.00,0,49
28,2020-06-10,57755.00,2,59
28,2020-06-10,53420.00,2,69
28,2020-06-10,36880.00,0,79
28,2020-06-10,21607.00,0,89
28,2020-06-10,7110.00,0,90
29,2020-06-10,906554.00,0,0
29,2020-06-10,91260.00,0,09
29,2020-06-10,110072.00,0,19
29,2020-06-10,90029.00,0,29
29,2020-06-10,99828.00,0,39
29,2020-06-10,113799.00,0,49
29,2020-06-10,123509.00,0,59
29,2020-06-10,124507.00,0,69
29,2020-06-10,86506.00,0,79
29,2020-06-10,53501.00,0,89
29,2020-06-10,13543.00,0,90
2A,2020-06-10,162421.00,0,0
2A,2020-06-10,15993.00,0,09
2A,2020-06-10,15637.00,0,19
2A,2020-06-10,14253.00,0,29
2A,2020-06-10,20657.00,0,39
2A,2020-06-10,22044.00,0,49
2A,2020-06-10,23268.00,0,59
2A,2020-06-10,21273.00,0,69
2A,2020-06-10,17664.00,0,79
2A,2020-06-10,9431.00,0,89
2A,2020-06-10,2201.00,0,90
2B,2020-06-10,182258.00,1,0
2B,2020-06-10,17751.00,0,09
2B,2020-06-10,19174.00,0,19
2B,2020-06-10,19108.00,0,29
2B,2020-06-10,22967.00,0,39
2B,2020-06-10,23161.00,0,49
2B,2020-06-10,24702.00,1,59
2B,2020-06-10,23822.00,0,69
2B,2020-06-10,19021.00,0,79
2B,2020-06-10,9974.00,0,89
2B,2020-06-10,2578.00,0,90
30,2020-06-10,748468.00,27,0
30,2020-06-10,80627.00,2,09
30,2020-06-10,89988.00,2,19
30,2020-06-10,70111.00,4,29
30,2020-06-10,84369.00,3,39
30,2020-06-10,91908.00,5,49
30,2020-06-10,103521.00,7,59
30,2020-06-10,101426.00,3,69
30,2020-06-10,75841.00,0,79
30,2020-06-10,39145.00,0,89
30,2020-06-10,11532.00,1,90
31,2020-06-10,1400935.00,7,0
31,2020-06-10,162716.00,0,09
31,2020-06-10,173034.00,2,19
31,2020-06-10,203669.00,1,29
31,2020-06-10,194920.00,2,39
31,2020-06-10,184340.00,1,49
31,2020-06-10,174175.00,1,59
31,2020-06-10,138032.00,0,69
31,2020-06-10,99121.00,0,79
31,2020-06-10,54891.00,0,89
31,2020-06-10,16037.00,0,90
32,2020-06-10,190040.00,1,0
32,2020-06-10,17273.00,0,09
32,2020-06-10,20308.00,0,19
32,2020-06-10,13901.00,0,29
32,2020-06-10,18813.00,0,39
32,2020-06-10,23258.00,0,49
32,2020-06-10,27973.00,1,59
32,2020-06-10,28863.00,0,69
32,2020-06-10,21621.00,0,79
32,2020-06-10,13621.00,0,89
32,2020-06-10,4409.00,0,90
33,2020-06-10,1633440.00,3,0
33,2020-06-10,178791.00,0,09
33,2020-06-10,201526.00,0,19
33,2020-06-10,203592.00,1,29
33,2020-06-10,211536.00,1,39
33,2020-06-10,220133.00,0,49
33,2020-06-10,205186.00,0,59
33,2020-06-10,185359.00,0,69
33,2020-06-10,133693.00,1,79
33,2020-06-10,71879.00,0,89
33,2020-06-10,21745.00,0,90
34,2020-06-10,1176145.00,8,0
34,2020-06-10,127187.00,0,09
34,2020-06-10,141071.00,0,19
34,2020-06-10,143808.00,1,29
34,2020-06-10,142491.00,0,39
34,2020-06-10,145553.00,0,49
34,2020-06-10,147241.00,2,59
34,2020-06-10,141237.00,2,69
34,2020-06-10,111994.00,2,79
34,2020-06-10,59127.00,1,89
34,2020-06-10,16436.00,0,90
35,2020-06-10,1082073.00,2,0
35,2020-06-10,127994.00,0,09
35,2020-06-10,146435.00,0,19
35,2020-06-10,134018.00,0,29
35,2020-06-10,136675.00,0,39
35,2020-06-10,143253.00,1,49
35,2020-06-10,135357.00,1,59
35,2020-06-10,115014.00,0,69
35,2020-06-10,80889.00,0,79
35,2020-06-10,49168.00,0,89
35,2020-06-10,13270.00,0,90
36,2020-06-10,217139.00,0,0
36,2020-06-10,19573.00,0,09
36,2020-06-10,23378.00,0,19
36,2020-06-10,17860.00,0,29
36,2020-06-10,20646.00,0,39
36,2020-06-10,25665.00,0,49
36,2020-06-10,30627.00,0,59
36,2020-06-10,33542.00,0,69
36,2020-06-10,25356.00,0,79
36,2020-06-10,15905.00,0,89
36,2020-06-10,4587.00,0,90
37,2020-06-10,605380.00,0,0
37,2020-06-10,66288.00,0,09
37,2020-06-10,75834.00,0,19
37,2020-06-10,65190.00,0,29
37,2020-06-10,71384.00,0,39
37,2020-06-10,75823.00,0,49
37,2020-06-10,77908.00,0,59
37,2020-06-10,75172.00,0,69
37,2020-06-10,54650.00,0,79
37,2020-06-10,32803.00,0,89
37,2020-06-10,10328.00,0,90
38,2020-06-10,1264979.00,7,0
38,2020-06-10,152039.00,1,09
38,2020-06-10,167938.00,1,19
38,2020-06-10,142223.00,2,29
38,2020-06-10,156507.00,0,39
38,2020-06-10,166838.00,0,49
38,2020-06-10,165540.00,1,59
38,2020-06-10,141349.00,1,69
38,2020-06-10,102238.00,1,79
38,2020-06-10,55285.00,0,89
38,2020-06-10,15022.00,0,90
39,2020-06-10,257849.00,1,0
39,2020-06-10,26892.00,0,09
39,2020-06-10,30747.00,0,19
39,2020-06-10,22512.00,0,29
39,2020-06-10,28552.00,0,39
39,2020-06-10,32094.00,0,49
39,2020-06-10,36427.00,0,59
39,2020-06-10,34733.00,0,69
39,2020-06-10,26160.00,0,79
39,2020-06-10,15147.00,1,89
39,2020-06-10,4585.00,0,90
40,2020-06-10,411979.00,3,0
40,2020-06-10,40045.00,0,09
40,2020-06-10,45099.00,0,19
40,2020-06-10,32646.00,0,29
40,2020-06-10,45849.00,0,39
40,2020-06-10,54129.00,0,49
40,2020-06-10,58062.00,0,59
40,2020-06-10,59484.00,2,69
40,2020-06-10,44613.00,0,79
40,2020-06-10,25189.00,1,89
40,2020-06-10,6863.00,0,90
41,2020-06-10,327835.00,0,0
41,2020-06-10,33836.00,0,09
41,2020-06-10,39117.00,0,19
41,2020-06-10,27982.00,0,29
41,2020-06-10,34921.00,0,39
41,2020-06-10,40911.00,0,49
41,2020-06-10,45162.00,0,59
41,2020-06-10,45413.00,0,69
41,2020-06-10,32934.00,0,79
41,2020-06-10,21179.00,0,89
41,2020-06-10,6380.00,0,90
42,2020-06-10,764737.00,3,0
42,2020-06-10,89470.00,0,09
42,2020-06-10,96579.00,0,19
42,2020-06-10,80497.00,0,29
42,2020-06-10,87478.00,0,39
42,2020-06-10,93717.00,1,49
42,2020-06-10,96985.00,1,59
42,2020-06-10,92054.00,1,69
42,2020-06-10,72406.00,0,79
42,2020-06-10,43019.00,0,89
42,2020-06-10,12532.00,0,90
43,2020-06-10,226901.00,2,0
43,2020-06-10,22726.00,0,09
43,2020-06-10,26933.00,0,19
43,2020-06-10,19093.00,0,29
43,2020-06-10,24155.00,0,39
43,2020-06-10,28786.00,0,49
43,2020-06-10,32117.00,0,59
43,2020-06-10,32289.00,0,69
43,2020-06-10,23260.00,0,79
43,2020-06-10,13770.00,2,89
43,2020-06-10,3772.00,0,90
44,2020-06-10,1437137.00,9,0
44,2020-06-10,175752.00,0,09
44,2020-06-10,187929.00,1,19
44,2020-06-10,167592.00,5,29
44,2020-06-10,190072.00,0,39
44,2020-06-10,190724.00,2,49
44,2020-06-10,177335.00,0,59
44,2020-06-10,158571.00,0,69
44,2020-06-10,109987.00,0,79
44,2020-06-10,61831.00,0,89
44,2020-06-10,17344.00,1,90
45,2020-06-10,682890.00,3,0
45,2020-06-10,83183.00,0,09
45,2020-06-10,89162.00,1,19
45,2020-06-10,72752.00,0,29
45,2020-06-10,82596.00,0,39
45,2020-06-10,87117.00,1,49
45,2020-06-10,87500.00,0,59
45,2020-06-10,80255.00,0,69
45,2020-06-10,57662.00,1,79
45,2020-06-10,33465.00,0,89
45,2020-06-10,9198.00,0,90
46,2020-06-10,173166.00,0,0
46,2020-06-10,14534.00,0,09
46,2020-06-10,17327.00,0,19
46,2020-06-10,12936.00,0,29
46,2020-06-10,16429.00,0,39
46,2020-06-10,19814.00,0,49
46,2020-06-10,24719.00,0,59
46,2020-06-10,28282.00,0,69
46,2020-06-10,21745.00,0,79
46,2020-06-10,13027.00,0,89
46,2020-06-10,4353.00,0,90
47,2020-06-10,330336.00,2,0
47,2020-06-10,33156.00,0,09
47,2020-06-10,36834.00,0,19
47,2020-06-10,28435.00,1,29
47,2020-06-10,35714.00,0,39
47,2020-06-10,38760.00,0,49
47,2020-06-10,45512.00,1,59
47,2020-06-10,47036.00,0,69
47,2020-06-10,36563.00,0,79
47,2020-06-10,21707.00,0,89
47,2020-06-10,6619.00,0,90
48,2020-06-10,76286.00,0,0
48,2020-06-10,6983.00,0,09
48,2020-06-10,8599.00,0,19
48,2020-06-10,7003.00,0,29
48,2020-06-10,7892.00,0,39
48,2020-06-10,9437.00,0,49
48,2020-06-10,10818.00,0,59
48,2020-06-10,11069.00,0,69
48,2020-06-10,7939.00,0,79
48,2020-06-10,4982.00,0,89
48,2020-06-10,1564.00,0,90
49,2020-06-10,815881.00,11,0
49,2020-06-10,91261.00,0,09
49,2020-06-10,112901.00,1,19
49,2020-06-10,89587.00,7,29
49,2020-06-10,95013.00,1,39
49,2020-06-10,102005.00,0,49
49,2020-06-10,102416.00,1,59
49,2020-06-10,96660.00,0,69
49,2020-06-10,67943.00,1,79
49,2020-06-10,43315.00,0,89
49,2020-06-10,14780.00,0,90
50,2020-06-10,490669.00,0,0
50,2020-06-10,49168.00,0,09
50,2020-06-10,56234.00,0,19
50,2020-06-10,43715.00,0,29
50,2020-06-10,52724.00,0,39
50,2020-06-10,58061.00,0,49
50,2020-06-10,68673.00,0,59
50,2020-06-10,69331.00,0,69
50,2020-06-10,50559.00,0,79
50,2020-06-10,32934.00,0,89
50,2020-06-10,9270.00,0,90
51,2020-06-10,563823.00,3,0
51,2020-06-10,64752.00,0,09
51,2020-06-10,71943.00,0,19
51,2020-06-10,68195.00,1,29
51,2020-06-10,69338.00,0,39
51,2020-06-10,70406.00,0,49
51,2020-06-10,72009.00,0,59
51,2020-06-10,67019.00,0,69
51,2020-06-10,47029.00,0,79
51,2020-06-10,26142.00,1,89
51,2020-06-10,6990.00,1,90
52,2020-06-10,169250.00,2,0
52,2020-06-10,16554.00,0,09
52,2020-06-10,18311.00,0,19
52,2020-06-10,16085.00,1,29
52,2020-06-10,17980.00,0,39
52,2020-06-10,19980.00,1,49
52,2020-06-10,24288.00,0,59
52,2020-06-10,24972.00,0,69
52,2020-06-10,17509.00,0,79
52,2020-06-10,10711.00,0,89
52,2020-06-10,2860.00,0,90
53,2020-06-10,305365.00,1,0
53,2020-06-10,34882.00,0,09
53,2020-06-10,39986.00,0,19
53,2020-06-10,28248.00,0,29
53,2020-06-10,33591.00,0,39
53,2020-06-10,38239.00,1,49
53,2020-06-10,40380.00,0,59
53,2020-06-10,38731.00,0,69
53,2020-06-10,27234.00,0,79
53,2020-06-10,18329.00,0,89
53,2020-06-10,5745.00,0,90
54,2020-06-10,730398.00,28,0
54,2020-06-10,79209.00,0,09
54,2020-06-10,91484.00,0,19
54,2020-06-10,94161.00,5,29
54,2020-06-10,91468.00,5,39
54,2020-06-10,89778.00,1,49
54,2020-06-10,92748.00,3,59
54,2020-06-10,87766.00,6,69
54,2020-06-10,58778.00,5,79
54,2020-06-10,36017.00,2,89
54,2020-06-10,8989.00,1,90
55,2020-06-10,181641.00,5,0
55,2020-06-10,19060.00,0,09
55,2020-06-10,21315.00,0,19
55,2020-06-10,17068.00,2,29
55,2020-06-10,20573.00,0,39
55,2020-06-10,22189.00,0,49
55,2020-06-10,25507.00,1,59
55,2020-06-10,26010.00,1,69
55,2020-06-10,16897.00,0,79
55,2020-06-10,10354.00,0,89
55,2020-06-10,2668.00,1,90
56,2020-06-10,755566.00,0,0
56,2020-06-10,76812.00,0,09
56,2020-06-10,89841.00,0,19
56,2020-06-10,64396.00,0,29
56,2020-06-10,80891.00,0,39
56,2020-06-10,94257.00,0,49
56,2020-06-10,103556.00,0,59
56,2020-06-10,109483.00,0,69
56,2020-06-10,78474.00,0,79
56,2020-06-10,45846.00,0,89
56,2020-06-10,12010.00,0,90
57,2020-06-10,1035866.00,9,0
57,2020-06-10,111345.00,1,09
57,2020-06-10,118336.00,1,19
57,2020-06-10,111147.00,2,29
57,2020-06-10,132378.00,0,39
57,2020-06-10,131505.00,1,49
57,2020-06-10,147461.00,0,59
57,2020-06-10,135878.00,1,69
57,2020-06-10,85112.00,1,79
57,2020-06-10,51288.00,1,89
57,2020-06-10,11416.00,1,90
58,2020-06-10,199596.00,2,0
58,2020-06-10,17430.00,0,09
58,2020-06-10,20761.00,0,19
58,2020-06-10,15489.00,1,29
58,2020-06-10,18995.00,0,39
58,2020-06-10,22646.00,1,49
58,2020-06-10,27780.00,0,59
58,2020-06-10,32637.00,0,69
58,2020-06-10,24372.00,0,79
58,2020-06-10,14937.00,0,89
58,2020-06-10,4549.00,0,90
59,2020-06-10,2588988.00,49,0
59,2020-06-10,325817.00,6,09
59,2020-06-10,349653.00,3,19
59,2020-06-10,329952.00,9,29
59,2020-06-10,335101.00,11,39
59,2020-06-10,326530.00,5,49
59,2020-06-10,320261.00,3,59
59,2020-06-10,285720.00,4,69
59,2020-06-10,184388.00,3,79
59,2020-06-10,105642.00,4,89
59,2020-06-10,25924.00,1,90
60,2020-06-10,825077.00,2,0
60,2020-06-10,105005.00,0,09
60,2020-06-10,109771.00,0,19
60,2020-06-10,86945.00,0,29
60,2020-06-10,106081.00,0,39
60,2020-06-10,111306.00,0,49
60,2020-06-10,110477.00,0,59
60,2020-06-10,95477.00,0,69
60,2020-06-10,60846.00,1,79
60,2020-06-10,31232.00,1,89
60,2020-06-10,7937.00,0,90
61,2020-06-10,276903.00,0,0
61,2020-06-10,27454.00,0,09
61,2020-06-10,32376.00,0,19
61,2020-06-10,23921.00,0,29
61,2020-06-10,27860.00,0,39
61,2020-06-10,32672.00,0,49
61,2020-06-10,38069.00,0,59
61,2020-06-10,40286.00,0,69
61,2020-06-10,29441.00,0,79
61,2020-06-10,19119.00,0,89
61,2020-06-10,5705.00,0,90
62,2020-06-10,1452778.00,10,0
62,2020-06-10,175077.00,0,09
62,2020-06-10,192152.00,0,19
62,2020-06-10,155051.00,1,29
62,2020-06-10,181223.00,2,39
62,2020-06-10,185396.00,1,49
62,2020-06-10,188804.00,4,59
62,2020-06-10,181141.00,0,69
62,2020-06-10,113951.00,0,79
62,2020-06-10,64319.00,1,89
62,2020-06-10,15664.00,1,90
63,2020-06-10,660240.00,1,0
63,2020-06-10,68489.00,0,09
63,2020-06-10,79191.00,0,19
63,2020-06-10,75092.00,0,29
63,2020-06-10,77930.00,0,39
63,2020-06-10,83111.00,1,49
63,2020-06-10,86381.00,0,59
63,2020-06-10,84468.00,0,69
63,2020-06-10,61456.00,0,79
63,2020-06-10,34498.00,0,89
63,2020-06-10,9624.00,0,90
64,2020-06-10,683169.00,0,0
64,2020-06-10,67302.00,0,09
64,2020-06-10,77643.00,0,19
64,2020-06-10,63354.00,0,29
64,2020-06-10,78556.00,0,39
64,2020-06-10,87908.00,0,49
64,2020-06-10,94942.00,0,59
64,2020-06-10,90129.00,0,69
64,2020-06-10,68265.00,0,79
64,2020-06-10,42654.00,0,89
64,2020-06-10,12416.00,0,90
65,2020-06-10,226839.00,1,0
65,2020-06-10,20120.00,0,09
65,2020-06-10,24719.00,0,19
65,2020-06-10,19425.00,0,29
65,2020-06-10,22948.00,0,39
65,2020-06-10,26998.00,1,49
65,2020-06-10,32331.00,0,59
65,2020-06-10,34306.00,0,69
65,2020-06-10,25355.00,0,79
65,2020-06-10,15874.00,0,89
65,2020-06-10,4763.00,0,90
66,2020-06-10,479000.00,0,0
66,2020-06-10,48883.00,0,09
66,2020-06-10,53353.00,0,19
66,2020-06-10,42808.00,0,29
66,2020-06-10,51091.00,0,39
66,2020-06-10,57577.00,0,49
66,2020-06-10,63924.00,0,59
66,2020-06-10,66386.00,0,69
66,2020-06-10,55486.00,0,79
66,2020-06-10,30698.00,0,89
66,2020-06-10,8794.00,0,90
67,2020-06-10,1132607.00,13,0
67,2020-06-10,122957.00,0,09
67,2020-06-10,135148.00,2,19
67,2020-06-10,141488.00,2,29
67,2020-06-10,143902.00,0,39
67,2020-06-10,144948.00,1,49
67,2020-06-10,155713.00,1,59
67,2020-06-10,137001.00,0,69
67,2020-06-10,87712.00,3,79
67,2020-06-10,51381.00,2,89
67,2020-06-10,12357.00,2,90
68,2020-06-10,763204.00,7,0
68,2020-06-10,85912.00,0,09
68,2020-06-10,89905.00,0,19
68,2020-06-10,78096.00,0,29
68,2020-06-10,94190.00,0,39
68,2020-06-10,100879.00,0,49
68,2020-06-10,108273.00,0,59
68,2020-06-10,96611.00,3,69
68,2020-06-10,63975.00,2,79
68,2020-06-10,36716.00,2,89
68,2020-06-10,8647.00,0,90
69,2020-06-10,1876051.00,8,0
69,2020-06-10,236754.00,0,09
69,2020-06-10,241388.00,0,19
69,2020-06-10,267382.00,2,29
69,2020-06-10,255779.00,2,39
69,2020-06-10,235508.00,0,49
69,2020-06-10,220390.00,1,59
69,2020-06-10,179326.00,0,69
69,2020-06-10,136780.00,0,79
69,2020-06-10,79378.00,1,89
69,2020-06-10,23366.00,2,90
70,2020-06-10,233194.00,1,0
70,2020-06-10,24220.00,0,09
70,2020-06-10,28206.00,0,19
70,2020-06-10,19489.00,1,29
70,2020-06-10,25822.00,0,39
70,2020-06-10,29753.00,0,49
70,2020-06-10,33090.00,0,59
70,2020-06-10,32926.00,0,69
70,2020-06-10,23536.00,0,79
70,2020-06-10,12851.00,0,89
70,2020-06-10,3301.00,0,90
71,2020-06-10,547824.00,2,0
71,2020-06-10,55476.00,0,09
71,2020-06-10,61913.00,0,19
71,2020-06-10,45987.00,0,29
71,2020-06-10,58219.00,0,39
71,2020-06-10,65377.00,0,49
71,2020-06-10,76338.00,1,59
71,2020-06-10,78024.00,0,69
71,2020-06-10,60117.00,1,79
71,2020-06-10,35767.00,0,89
71,2020-06-10,10606.00,0,90
72,2020-06-10,560227.00,4,0
72,2020-06-10,63602.00,0,09
72,2020-06-10,72034.00,0,19
72,2020-06-10,55253.00,1,29
72,2020-06-10,61693.00,0,39
72,2020-06-10,69750.00,0,49
72,2020-06-10,73282.00,1,59
72,2020-06-10,72118.00,0,69
72,2020-06-10,51143.00,0,79
72,2020-06-10,31996.00,1,89
72,2020-06-10,9356.00,1,90
73,2020-06-10,432548.00,2,0
73,2020-06-10,47262.00,0,09
73,2020-06-10,51084.00,0,19
73,2020-06-10,43688.00,0,29
73,2020-06-10,52325.00,1,39
73,2020-06-10,57492.00,0,49
73,2020-06-10,59925.00,0,59
73,2020-06-10,53862.00,0,69
73,2020-06-10,38517.00,1,79
73,2020-06-10,22041.00,0,89
73,2020-06-10,6352.00,0,90
74,2020-06-10,828405.00,1,0
74,2020-06-10,104882.00,0,09
74,2020-06-10,98955.00,0,19
74,2020-06-10,88234.00,0,29
74,2020-06-10,121243.00,1,39
74,2020-06-10,117006.00,0,49
74,2020-06-10,110349.00,0,59
74,2020-06-10,85386.00,0,69
74,2020-06-10,61775.00,0,79
74,2020-06-10,31929.00,0,89
74,2020-06-10,8646.00,0,90
75,2020-06-10,2148271.00,30,0
75,2020-06-10,198578.00,2,09
75,2020-06-10,208074.00,3,19
75,2020-06-10,386230.00,4,29
75,2020-06-10,332595.00,7,39
75,2020-06-10,277369.00,4,49
75,2020-06-10,259307.00,4,59
75,2020-06-10,213755.00,1,69
75,2020-06-10,163119.00,3,79
75,2020-06-10,82607.00,1,89
75,2020-06-10,26637.00,1,90
76,2020-06-10,1243788.00,4,0
76,2020-06-10,145855.00,0,09
76,2020-06-10,158113.00,0,19
76,2020-06-10,142048.00,0,29
76,2020-06-10,152559.00,2,39
76,2020-06-10,151379.00,1,49
76,2020-06-10,159079.00,0,59
76,2020-06-10,152712.00,0,69
76,2020-06-10,105179.00,0,79
76,2020-06-10,59968.00,1,89
76,2020-06-10,16896.00,0,90
77,2020-06-10,1423607.00,9,0
77,2020-06-10,193962.00,1,09
77,2020-06-10,198063.00,0,19
77,2020-06-10,165327.00,0,29
77,2020-06-10,192425.00,1,39
77,2020-06-10,196727.00,2,49
77,2020-06-10,185341.00,1,59
77,2020-06-10,143322.00,0,69
77,2020-06-10,90874.00,0,79
77,2020-06-10,45594.00,3,89
77,2020-06-10,11972.00,1,90
78,2020-06-10,1448625.00,18,0
78,2020-06-10,190620.00,0,09
78,2020-06-10,195194.00,0,19
78,2020-06-10,157603.00,3,29
78,2020-06-10,184091.00,3,39
78,2020-06-10,202141.00,1,49
78,2020-06-10,192045.00,2,59
78,2020-06-10,146820.00,1,69
78,2020-06-10,105652.00,5,79
78,2020-06-10,58798.00,3,89
78,2020-06-10,15661.00,0,90
79,2020-06-10,372627.00,1,0
79,2020-06-10,39632.00,0,09
79,2020-06-10,45474.00,0,19
79,2020-06-10,32422.00,1,29
79,2020-06-10,41182.00,0,39
79,2020-06-10,47239.00,0,49
79,2020-06-10,51600.00,0,59
79,2020-06-10,50265.00,0,69
79,2020-06-10,35645.00,0,79
79,2020-06-10,22415.00,0,89
79,2020-06-10,6753.00,0,90
80,2020-06-10,569769.00,2,0
80,2020-06-10,63540.00,0,09
80,2020-06-10,74671.00,1,19
80,2020-06-10,67500.00,0,29
80,2020-06-10,67453.00,1,39
80,2020-06-10,71182.00,0,49
80,2020-06-10,73570.00,0,59
80,2020-06-10,70734.00,0,69
80,2020-06-10,47445.00,0,79
80,2020-06-10,26365.00,0,89
80,2020-06-10,7309.00,0,90
81,2020-06-10,387898.00,0,0
81,2020-06-10,39182.00,0,09
81,2020-06-10,45691.00,0,19
81,2020-06-10,33077.00,0,29
81,2020-06-10,41434.00,0,39
81,2020-06-10,48581.00,0,49
81,2020-06-10,53768.00,0,59
81,2020-06-10,53163.00,0,69
81,2020-06-10,39537.00,0,79
81,2020-06-10,25720.00,0,89
81,2020-06-10,7745.00,0,90
82,2020-06-10,262618.00,0,0
82,2020-06-10,30151.00,0,09
82,2020-06-10,33408.00,0,19
82,2020-06-10,22971.00,0,29
82,2020-06-10,30052.00,0,39
82,2020-06-10,35032.00,0,49
82,2020-06-10,35322.00,0,59
82,2020-06-10,33551.00,0,69
82,2020-06-10,23831.00,0,79
82,2020-06-10,13997.00,0,89
82,2020-06-10,4303.00,0,90
83,2020-06-10,1073836.00,2,0
83,2020-06-10,108243.00,0,09
83,2020-06-10,115973.00,0,19
83,2020-06-10,95085.00,0,29
83,2020-06-10,120276.00,0,39
83,2020-06-10,131324.00,0,49
83,2020-06-10,145518.00,0,59
83,2020-06-10,146038.00,0,69
83,2020-06-10,125510.00,0,79
83,2020-06-10,68179.00,2,89
83,2020-06-10,17690.00,0,90
84,2020-06-10,560997.00,2,0
84,2020-06-10,63998.00,0,09
84,2020-06-10,68213.00,0,19
84,2020-06-10,54685.00,0,29
84,2020-06-10,63922.00,0,39
84,2020-06-10,70030.00,2,49
84,2020-06-10,77217.00,0,59
84,2020-06-10,71634.00,0,69
84,2020-06-10,53880.00,0,79
84,2020-06-10,29528.00,0,89
84,2020-06-10,7890.00,0,90
85,2020-06-10,683187.00,2,0
85,2020-06-10,71997.00,1,09
85,2020-06-10,83165.00,0,19
85,2020-06-10,56960.00,0,29
85,2020-06-10,75720.00,0,39
85,2020-06-10,86574.00,0,49
85,2020-06-10,89803.00,1,59
85,2020-06-10,97061.00,0,69
85,2020-06-10,71401.00,0,79
85,2020-06-10,39912.00,0,89
85,2020-06-10,10594.00,0,90
86,2020-06-10,437398.00,1,0
86,2020-06-10,45553.00,0,09
86,2020-06-10,55809.00,0,19
86,2020-06-10,51459.00,1,29
86,2020-06-10,48717.00,0,39
86,2020-06-10,52927.00,0,49
86,2020-06-10,55357.00,0,59
86,2020-06-10,55709.00,0,69
86,2020-06-10,38886.00,0,79
86,2020-06-10,24916.00,0,89
86,2020-06-10,8065.00,0,90
87,2020-06-10,370774.00,0,0
87,2020-06-10,36125.00,0,09
87,2020-06-10,43048.00,0,19
87,2020-06-10,38136.00,0,29
87,2020-06-10,39312.00,0,39
87,2020-06-10,44763.00,0,49
87,2020-06-10,49746.00,0,59
87,2020-06-10,50526.00,0,69
87,2020-06-10,38447.00,0,79
87,2020-06-10,23291.00,0,89
87,2020-06-10,7380.00,0,90
88,2020-06-10,359520.00,0,0
88,2020-06-10,35081.00,0,09
88,2020-06-10,41961.00,0,19
88,2020-06-10,31734.00,0,29
88,2020-06-10,38540.00,0,39
